id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV018336367,ita,"Cantone, Alfredo",Difesa dei monumenti e delle bellezze naturali,,,,,1969,,,,,
BV018337845,ita,"Dursi, Massimo",La spelonca di Pio IX,,,Bologna,Alfa,1970,,Pius IX. (Papst),p,,
BV018337905,ita,"Mantese, Giovanni",Storia di Schio,,,,,1969,,,,,
BV018338149,ita,"Titta Rosa, Giovanni",Cinque abruzzesi e alcuni paesi d'Abruzzo,,,,,1970,,,,,
BV018340596,ita,"Dodi, Luigi",Le formazioni urbane del Parmense,,,Parma,Azzoni,1965,,Parma|Kunst,g|s,,
BV018341103,ger,,Winckelmann und sein Jahrhundert,,,,,1969,"Goethe, Johann Wolfgang von|Holtzhauer, Helmut|Winckelmann, Johann Joachim","Kunst|Goethe, Johann Wolfgang von",s|p,,
BV018341139,eng,"Brooke, Christopher",The twelfth century Renaissance,,,,,1969,,Europa|Kultur,g|s,,
BV018342388,ita,"Damerini, Gino",L' isola e il cenobio di San Giorgio Maggiore,,Gino Damerini,Venezia,Fondazione Giorgio Cini,1969,,San Giorgio Maggiore,g,,
BV018343105,ita,"Starace, Francesco",L' illusione del paesaggio,,,,,1969,,,,,
BV018343443,ita,"Mazzotti, Carlo",Fognano in Val di Lamone,,,,,1969,,,,,
BV018343708,eng,"Heywood, William",Palio and ponte,,,,,1969,,Dante (Alighieri),p,,
BV018344245,ita,,Archeologia e storia nella Lombardia pedemontana occidentale,,,,,1969,,,,,
BV018344381,ita,"Scurati-Manzoni, Pietro",Dublino nell'epoca georgiana,,,,,1968,,,,,
BV018345473,ita,"Anselmi, Sergio",Senigallia e i suoi dintorni,,Sergio Anselmi ; Marinella Bonvini Mazzanti ; Renzo Paci. Itinerario storico-artistico,Senigallia,Ed. 2G,1969,"Bonvini Mazzanti, Marinella|Paci, Renzo",,,,
BV018346675,ger,"Fischer, Willi",Offsetdruck heute,,Willi Fischer,München,Moos,1970,"Hofstätter, Hans H.",,,,
BV018346955,ita,"Brandaleone, Giovanna",Storia della ceramica palermitana,,,,,1969,,,,,
BV018347528,ita,"Melani, Vasco",Itinerari pistoiesi,,,,,1970,,,,,
BV018347580,ita,"Fragola, Giuseppe",Le leggi urbanistiche ed edilizie,,,,,1969,,,,,
BV018347696,eng,"Borchardt, Frank L.",German antiquity in Renaissance myth,,,,,1971,,Renaissance|Deutschland,s|g,,
BV018347985,ita,"Crisci, Generoso",Salerno sacra,,,,,1962,"Campagna, Angelo",,,,
BV018348662,ita,"Sorrenti, Pasquale",Le strade di Bari,,,,,1970,,,,,
BV018348673,eng,"Burns, Charles",Golden Rose and blessed Sword,,,,,1970,,,,,
BV018348755,ita,"Pellegrini, Vincenzo",Ruvo sacra,,Vincenzo Pellegrini,Mezzina,Molfetta,1970,,Ruvo di Puglia|Kirchengeschichte,g|s,,
BV018348884,fre,"Brandon-Albini, Maria",Le grand sud italien,,,[Paris],Librairie Hachette,1971,,Italien|Reise,g|s,,
BV018349429,ita,"Neppi Modona, Leo",Viaggiatori in Sardegna,,,,,1971,,,,,
BV018349721,ita,"Rizzo, Francesco",Monografia sulla Valle dei Nebrodi formata dal torrente Fitalia,,,,,1969,,,,,
BV018349860,ita,"Carosi, Gabriele Paolo",Badia di Subiaco,,,,,1970,,,,,
BV018352038,ita,"Grosso, Emilio",Il culto di Sant'Eusebio nell'archidiocesi di Genova,,,,,1970,,,,,
BV018352146,ger,"Breuer, Hans",Marokko,,,,,1972,,,,,
BV018352200,ita,"Arditi, Bastiano",Diario di Firenze e di altre parti della cristianità (1574 - 1579),,Bastiano Arditi. A cura di Roberto Cantagalli,Firenze,,1970,"Cantagalli, Roberto",Florenz,g,,
BV018352460,ita,"Vianelli, Athos",Marche di antichi maestri stampatori di Bologna,,,,,1970,,,,,
BV018352964,ita,"Furitano, Giuseppe",Istituzioni di diritto urbanistico e edilizio,,,,,1971,,,,,
BV018352967,ita,"Gleijeses, Vittorio",Il borgo di Chiaia,,,,,1970,,,,,
BV018353175,ita,"Guarnieri, Gino",Livorno medicea nel quadro delle sue attrezzature portuali e della funzione economica-marittima,,,,,1970,,,,,
BV018353428,ita,"Ruzza, Vincenzo",Guida di Vittorio Veneto e dintorni,,,,,1970,,,,,
BV018354133,hun,"Moravcsik, Gyula",Bevezetés a bizantinologiába,,Gyula Moravcsik,Budapest,Tankönyvkiadó,1966,,,,,
BV018354971,ita,"Conti, Pier Maria",Devotio e viri devoti in Italia da Diocleziano ai Carolingi,,,,,1971,,Italien|Frömmigkeit,g|s,,
BV018355003,ita,"Luchini, Alberto",Radicofani,,Alberto Luchini. Prefazione di Piero Bargellini,Scandicci,Industria Grafica l'Impronta,1970,,,,,
BV018355097,ita,"Mariani, Valerio",Simone Martini e il suo tempo,,Valerio Mariani,Napoli,Libreria Scientifica Ed.,1968,,"Martini, Simone",p,,
BV018355366,ita,"Carozzi, Carlo",L'Italia in formazione,,,,,1970,"Mioni, Alberto",,,,
BV018355371,ita,"Monteverdi, Mario",Storia di Cremona,,,,,1970,,,,,
BV018355374,ita,"Bonu, Raimondo",Il centro di Santa Giusta in Sardegna,,,,,1971,,,,,
BV018355712,ita,"Mosconi, Anacleto",Barni in Vallassina,,,,,1969,,,,,
BV018356748,ita,"Frescucci, Bruno",Parlando di Cortona,,,,,1969,,Cortona|Geschichte,g|s,,
BV018357461,ita,"Arrigo, Giuseppe d'",Cento anni di Roma capitale,,,,,1970,,,,,
BV018357727,ita,"Leoni, Edilio",La Sabina nella storia di Roma,,,Roma,Tipografia della Pace,1970,,,,,
BV018357776,ita,"Tomaini, Placido",Il borgo e la pieve di Pignone,,,,,1970,,,,,
BV018357834,ita,"Gatteschi, Riccardo",Toscana in festa,,,Firenze,Bonechi,[1971],,Toskana|Volksfest,g|s,,
BV018357989,ita,"Vanni, Carlo G.",L' estremo lembo della terra di Romagna,,,,,1970,,,,,
BV018358125,ita,"Cuomo, Candido",Maiori,,,,,1969,,,,,
BV018358196,ita,"Palmieri, Luigi",La storia di Castelfranci,,,,,1970,,,,,
BV018358235,ita,,Iscrizioni torinesi,,Antonio Bosio. A cura di Luciano Tamburini,Torino,Le Bouquiniste,[1971 ca.],"Bosio, Antonio|Grosso, M.|Tamburini, Luciano|Grosso, M.",,,,
BV018358456,ita,"Belgrano, Luigi Tommaso",Della vita privata dei genovesi,,,,,1970,,,,,
BV018358491,ita,"Cretoni, Antonio",Roma giacobina,,,,,1971,,,,,
BV018358548,ita,"Pugno, Giuseppe Maria",Il santuario di San Giovanni Battista di Andorno,,,,,1970,,"Gallo, Francesco|Bildnis",p|s,,
