5;Rd 570;;...............osteuropäische Länder;
5;Rd 580;;...............Balkan-Länder;
5;Rd 600;;...............außereuropäische Kontinente allgemein;
5;Rd 605;;...............Asien allgemein;
5;Rd 610;;...............Vorderasien;
5;Rd 630;;...............Ostasien;
5;Rd 650;;...............Afrika;
5;Rd 660;675;...............Amerika;
5;Rd 690;;...............Australien und Südsee (Ozeanien);
4;Rd xxx;yyy;............19. und 20. Jahrhundert;
5;Rd 805;;...............interkontinental;
5;Rd 810;;...............Europa allgemein;
5;Rd 820;830;...............mitteleuropäische Länder;
5;Rd 835;850;...............westeuropäische Länder;
5;Rd 855;;...............südeuropäische Länder;
5;Rd 860;;...............nordeuropäische Länder;
5;Rd 870;;...............osteuropäische Länder;
5;Rd 880;;...............Balkan-Länder;
5;Rd 900;;...............außereuropäische Kontinente allgemein;
5;Rd 905;;...............Asien allgemein;
5;Rd 910;;...............Vorderasien;
5;Rd 930;;...............Ostasien;
5;Rd 950;;...............Afrika;
5;Rd 960;975;...............Amerika;
5;Rd 990;;...............Australien und Südsee (Ozeanien);
4;Rd xxx;yyy;............Original- und Faksimileausgaben anonymer Skizzenbücher;
5;Rd 1500;;...............Mittelalter (bis 1500);
5;Rd 1600;;...............16. Jh.;
5;Rd 1700;;...............17. Jh.;
5;Rd 1800;;...............18. Jh.;
5;Rd 1900;;...............19. Jh.;
5;Rd 2000;;...............20. Jh.;
2;Rf ;;......Holz- und Metallschnitt;
3;Rf xxx;yyy;.........Technik des Holz- und Metallschnitts;
4;Rf 20;;............Technik des Holzschnitts (auch seiner Abarten, wenn eingeschlossen mitbehandelt);
4;Rf 30;;............Technik des Metallschnitts;
4;Rf 40;;............Technik des Schrot- und Weißschnitts;
4;Rf 50;;............Technik des Teigdruckes;
4;Rf 60;;............Technik des Clairobscur- und Farbholzschnitts;
3;Rf xxx;yyy;.........Geschichte des Holz- und Metallschnitts;
4;Rf xxx;yyy;............Anfänge im 15. Jahrhundert;
5;Rf 110;;...............Europa allgemein;
5;Rf 120;130;...............mitteleuropäische Länder;
5;Rf 135;150;...............westeuropäische Länder;
5;Rf 155;;...............südeuropäische Länder;
5;Rf 160;;...............nordeuropäische Länder;
5;Rf 170;;...............osteuropäische Länder;
5;Rf 180;;...............Balkan-Länder;
5;Rf 200;;...............außereuropäische Länder;
4;Rf xxx;yyy;............Neuzeit (1500 bis zur Gegenwart);
5;Rf 305;;...............interkontinental;
5;Rf 310;;...............Europa allgemein;
5;Rf 320;330;...............mitteleuropäische Länder;
5;Rf 335;350;...............westeuropäische Länder;
5;Rf 355;;...............südeuropäische Länder;
5;Rf 360;;...............nordeuropäische Länder;
5;Rf 370;;...............osteuropäische Länder;
5;Rf 380;;...............Balkan-Länder;
5;Rf 400;;...............außereuropäische Kontinente allgemein;
5;Rf 405;;...............Asien allgemein;
5;Rf 410;;...............Vorderasien;
5;Rf 430;;...............Ostasien;
5;Rf 450;;...............Afrika;
5;Rf 460;475;...............Amerika;
5;Rf 490;;...............Australien und Südsee (Ozeanien);
4;Rf xxx;yyy;............19. und 20. Jahrhundert;
5;Rf 705;;...............interkontinental;
5;Rf 710;;...............Europa allgemein;
5;Rf 720;730;...............mitteleuropäische Länder;
5;Rf 735;750;...............westeuropäische Länder;
5;Rf 755;;...............südeuropäische Länder;
5;Rf 760;;...............nordeuropäische Länder;
5;Rf 770;;...............osteuropäische Länder;
5;Rf 780;;...............Balkan-Länder;
5;Rf 800;;...............außereuropäische Kontinente allgemein;
5;Rf 805;;...............Asien allgemein;
5;Rf 810;;...............Vorderasien;
5;Rf 830;;...............Ostasien;
5;Rf 850;;...............Afrika;
5;Rf 860;875;...............Amerika;
5;Rf 890;;...............Australien und Südsee (Ozeanien);
4;Rf xxx;yyy;............Original- und Faksimileausgaben anonymer Holz- und Metallschnittfolgen;
5;Rf ;;...............;Buchillustration = Rr 5000 ff.
5;Rf 1500;;...............15. Jh.(auch Blockbücher);
5;Rf 1600;;...............16. Jh.;
5;Rf 1700;;...............17. Jh.;
5;Rf 1800;;...............18. Jh.;
5;Rf 1900;;...............19. Jh.;
5;Rf 2000;;...............20. Jh.;
2;Rh ;;......Kupfer- und Stahlstich;
3;Rh 20;;.........Technik des Kupfer- und Stahlstichs;
3;Rh 30;;.........Technik der Schabkunst = Mezzotinto;
3;Rh xxx;yyy;.........Geschichte des Kupfer- und Stahlstichs;
4;Rh xxx;yyy;............Anfänge im 15. Jahrhundert;
5;Rh 110;;...............Europa allgemein;
5;Rh 120;130;...............mitteleuropäische Länder;
5;Rh 135;150;...............westeuropäische Länder;
5;Rh 155;;...............südeuropäische Länder;
5;Rh 160;;...............nordeuropäische Länder;
5;Rh 170;;...............osteuropäische Länder;
5;Rh 180;;...............Balkan-Länder;
5;Rh 200;;...............außereuropäische Länder;
4;Rh xxx;yyy;............Neuzeit (1500 bis zur Gegenwart);
5;Rh 305;;...............interkontinental;
5;Rh 310;;...............Europa allgemein;
5;Rh 320;330;...............mitteleuropäische Länder;
5;Rh 335;350;...............westeuropäische Länder;
5;Rh 355;;...............südeuropäische Länder;
5;Rh 360;;...............nordeuropäische Länder;
5;Rh 370;;...............osteuropäische Länder;
5;Rh 380;;...............Balkan-Länder;
5;Rh 400;;...............außereuropäische Kontinente allgemein;
5;Rh 405;;...............Asien allgemein;
5;Rh 410;;...............Vorderasien;
5;Rh 430;;...............Ostasien;
5;Rh 450;;...............Afrika;
5;Rh 460;475;...............Amerika;
5;Rh 490;;...............Australien und Südsee (Ozeanien);
4;Rh xxx;yyy;............19. und 20. Jahrhundert;
5;Rh 705;;...............interkontinental;
5;Rh 710;;...............Europa allgemein;
5;Rh 720;730;...............mitteleuropäische Länder;
5;Rh 735;750;...............westeuropäische Länder;
5;Rh 755;;...............südeuropäische Länder;
5;Rh 760;;...............nordeuropäische Länder;
5;Rh 770;;...............osteuropäische Länder;
5;Rh 780;;...............Balkan-Länder;
5;Rh 800;;...............außereuropäische Kontinente allgemein;
5;Rh 805;;...............Asien allgemein;
5;Rh 810;;...............Vorderasien;
5;Rh 830;;...............Ostasien;
5;Rh 850;;...............Afrika;
5;Rh 860;875;...............Amerika;
5;Rh 890;;...............Australien und Südsee (Ozeanien);
5;Rh 1800;;...............18. Jh.;
5;Rh 1900;;...............19. Jh.;
5;Rh 2000;;...............20. Jh.;
4;Rh xxx;yyy;............Original- und Faksimileausgaben anonymer Kupfer- und Stahlstichfolgen;
5;Rh ;;...............;Buchillustration = Rr 5000 ff.
5;Rh 1500;;...............15. Jh.;
5;Rh 1600;;...............16. Jh.;
5;Rh 1700;;...............17. Jh.;
2;Rk ;;......Radierung und Lithographie (ohne Kupferstich);
3;Rk xxx;yyy;.........Technik der Radierung und der Lithographie;
4;Rk 20;;............Technik der Radierung und Lithographie;
4;Rk 30;;............Technik der Radierung;
4;Rk 40;;............Technik der Aquatinta;
4;Rk 50;;............Technik der Lithographie;
3;Rk xxx;yyy;.........Geschichte der Radierung und der Lithographie;
4;Rk xxx;yyy;............Anfänge der Radierung (16. Jh.);
5;Rk 110;;...............Europa allgemein;
5;Rk 120;130;...............mitteleuropäische Länder;
5;Rk 135;150;...............westeuropäische Länder;
5;Rk 155;;...............südeuropäische Länder;
5;Rk 160;;...............nordeuropäische Länder;
5;Rk 170;;...............osteuropäische Länder;
5;Rk 180;;...............Balkan-Länder;
5;Rk 200;;...............außereuropäische Länder;
4;Rk xxx;yyy;............Anfänge der Lithographie (19. Jh.);
5;Rk 310;;...............Europa allgemein;
5;Rk 320;330;...............mitteleuropäische Länder;
5;Rk 335;350;...............westeuropäische Länder;
5;Rk 355;;...............südeuropäische Länder;
5;Rk 360;;...............nordeuropäische Länder;
5;Rk 370;;...............osteuropäische Länder;
5;Rk 380;;...............Balkan-Länder;
5;Rk 400;;...............außereuropäische Länder;
4;Rk xxx;yyy;............Radierung und Lithographie in der Neuzeit (bis zur Gegenwart);
5;Rk 505;;...............interkontinental;
5;Rk 510;;...............Europa allgemein;
5;Rk 520;530;...............mitteleuropäische Länder;
5;Rk 535;550;...............westeuropäische Länder;
5;Rk 555;;...............südeuropäische Länder;
5;Rk 560;;...............nordeuropäische Länder;
5;Rk 570;;...............osteuropäische Länder;
5;Rk 580;;...............Balkan-Länder;
5;Rk 600;;...............außereuropäische Kontinente allgemein;
5;Rk 605;;...............Asien allgemein;
5;Rk 610;;...............Vorderasien;
5;Rk 630;;...............Ostasien;
5;Rk 650;;...............Afrika;
5;Rk 660;675;...............Amerika;
5;Rk 690;;...............Australien und Südsee (Ozeanien);
4;Rk xxx;yyy;............Radierung und Lithographie im 19. und 20. Jahrhundert;
5;Rk 805;;...............interkontinental;
5;Rk 810;;...............Europa allgemein;
5;Rk 820;830;...............mitteleuropäische Länder;
5;Rk 835;850;...............westeuropäische Länder;
5;Rk 855;;...............südeuropäische Länder;
5;Rk 860;;...............nordeuropäische Länder;
5;Rk 870;;...............osteuropäische Länder;
5;Rk 880;;...............Balkan-Länder;
5;Rk 900;;...............außereuropäische Kontinente allgemein;
5;Rk 905;;...............Asien allgemein;
5;Rk 910;;...............Vorderasien;
5;Rk 930;;...............Ostasien;
5;Rk 950;;...............Afrika;
5;Rk 960;975;...............Amerika;
5;Rk 990;;...............Australien und Südsee (Ozeanien);
4;Rk xxx;yyy;............Original- und Faksimileausgaben anonymer Radierungs- und Lithographienfolgen;
5;Rk ;;...............;Buchillustration = Rr 5000 ff.
5;Rk 1600;;...............16. Jh.;
5;Rk 1700;;...............17. Jh.;
5;Rk 1800;;...............18. Jh.;
5;Rk 1900;;...............19. Jh.;
5;Rk 2000;;...............20. Jh.;
2;Rm ;;......Sonstige graphische Gattungen;
3;Rm 20;;.........Techniken sonstiger graphischer Gattungen;
4;Rm xxx;yyy;............Geschichte sonstiger graphischer Gattungen;
5;Rm 105;;...............interkontinental;
5;Rm 110;;...............Europa allgemein;
5;Rm 120;130;...............mitteleuropäische Länder;
5;Rm 135;150;...............westeuropäische Länder;
5;Rm 155;;...............südeuropäische Länder;
5;Rm 160;;...............nordeuropäische Länder;
5;Rm 170;;...............osteuropäische Länder;
5;Rm 180;;...............Balkan-Länder;
5;Rm 200;;...............außereuropäische Kontinente allgemein;
5;Rm 205;;...............Asien allgemein;
5;Rm 210;;...............Vorderasien;
5;Rm 230;;...............Ostasien;
5;Rm 250;;...............Afrika;
5;Rm 260;275;...............Amerika;
5;Rm 290;;...............Australien und Südsee (Ozeanien);
4;Rm 500;;............Original- und Faksimileausgaben;
4;Rm ;;............;Buchillustration = Rr 5000 ff.
2;Ro ;;......Gebrauchs- und Gelegenheitsgraphik;
3;Ro xxx;yyy;.........Gebrauchs- und Gelegenheitsgraphik allgemein;
4;Ro 20;;............Technik;
4;Ro xxx;yyy;............Geschichte;
5;Ro 105;;...............interkontinental;
5;Ro 110;;...............Europa allgemein;
5;Ro 120;130;...............mitteleuropäische Länder;
5;Ro 135;150;...............westeuropäische Länder;
5;Ro 155;;...............südeuropäische Länder;
5;Ro 160;;...............nordeuropäische Länder;
5;Ro 170;;...............osteuropäische Länder;
5;Ro 180;;...............Balkan-Länder;
5;Ro 200;;...............außereuropäische Kontinente allgemein;
5;Ro 205;;...............Asien allgemein;
5;Ro 210;;...............Vorderasien;
5;Ro 230;;...............Ostasien;
5;Ro 250;;...............Afrika;
5;Ro 260;275;...............Amerika;
5;Ro 290;;...............Australien und Südsee (Ozeanien);
3;Ex ;;.........libris;
4;Ex 320;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 405;;...............interkontinental;
5;Ex 410;;...............Europa allgemein;
5;Ex 420;430;...............mitteleuropäische Länder;
5;Ex 435;450;...............westeuropäische Länder;
5;Ex 455;;...............südeuropäische Länder;
5;Ex 460;;...............nordeuropäische Länder;
5;Ex 470;;...............osteuropäische Länder;
5;Ex 480;;...............Balkan-Länder;
5;Ex 500;;...............außereuropäische Kontinente allgemein;
5;Ex 505;;...............Asien allgemein;
5;Ex 510;;...............Vorderasien;
5;Ex 530;;...............Ostasien;
5;Ex 550;;...............Afrika;
5;Ex 560;575;...............Amerika;
5;Ex 590;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Flugblatt und Zeitung;
4;Ex 620;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 705;;...............interkontinental;
5;Ex 710;;...............Europa allgemein;
5;Ex 720;730;...............mitteleuropäische Länder;
5;Ex 735;750;...............westeuropäische Länder;
5;Ex 755;;...............südeuropäische Länder;
5;Ex 760;;...............nordeuropäische Länder;
5;Ex 770;;...............osteuropäische Länder;
5;Ex 780;;...............Balkan-Länder;
5;Ex 800;;...............außereuropäische Kontinente allgemein;
5;Ex 805;;...............Asien allgemein;
5;Ex 810;;...............Vorderasien;
5;Ex 830;;...............Ostasien;
5;Ex 850;;...............Afrika;
5;Ex 860;875;...............Amerika;
5;Ex 890;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Plakat;
4;Ex 1020;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 1105;;...............interkontinental;
5;Ex 1110;;...............Europa allgemein;
5;Ex 1120;1130;...............mitteleuropäische Länder;
5;Ex 1135;1150;...............westeuropäische Länder;
5;Ex 1155;;...............südeuropäische Länder;
5;Ex 1160;;...............nordeuropäische Länder;
5;Ex 1170;;...............osteuropäische Länder;
5;Ex 1180;;...............Balkan-Länder;
5;Ex 1200;;...............außereuropäische Kontinente allgemein;
5;Ex 1205;;...............Asien allgemein;
5;Ex 1210;;...............Vorderasien;
5;Ex 1230;;...............Ostasien;
5;Ex 1250;;...............Afrika;
5;Ex 1260;1275;...............Amerika;
5;Ex 1290;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Landkarten;
4;Ex 1320;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 1405;;...............interkontinental;
5;Ex 1410;;...............Europa allgemein;
5;Ex 1420;1430;...............mitteleuropäische Länder;
5;Ex 1435;1450;...............westeuropäische Länder;
5;Ex 1455;;...............südeuropäische Länder;
5;Ex 1460;;...............nordeuropäische Länder;
5;Ex 1470;;...............osteuropäische Länder;
5;Ex 1480;;...............Balkan-Länder;
5;Ex 1500;;...............außereuropäische Kontinente allgemein;
5;Ex 1505;;...............Asien allgemein;
5;Ex 1510;;...............Vorderasien;
5;Ex 1530;;...............Ostasien;
5;Ex 1550;;...............Afrika;
5;Ex 1560;1575;...............Amerika;
5;Ex 1590;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Scherenschnitt und Schattenriß (Silhouette);
4;Ex 1620;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 1705;;...............interkontinental;
5;Ex 1710;;...............Europa allgemein;
5;Ex 1720;1730;...............mitteleuropäische Länder;
5;Ex 1735;1750;...............westeuropäische Länder;
5;Ex 1755;;...............südeuropäische Länder;
5;Ex 1760;;...............nordeuropäische Länder;
5;Ex 1770;;...............osteuropäische Länder;
5;Ex 1780;;...............Balkan-Länder;
5;Ex 1800;;...............außereuropäische Kontinente allgemein;
5;Ex 1805;;...............Asien allgemein;
5;Ex 1810;;...............Vorderasien;
5;Ex 1830;;...............Ostasien;
5;Ex 1850;;...............Afrika;
5;Ex 1860;1875;...............Amerika;
5;Ex 1890;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Comic Strips (fumetti) und Zeichentrickfilm;
4;Ex 4020;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 4105;;...............interkontinental;
5;Ex 4110;;...............Europa allgemein;
5;Ex 4120;4130;...............mitteleuropäische Länder;
5;Ex 4135;4150;...............westeuropäische Länder;
5;Ex 4155;;...............südeuropäische Länder;
5;Ex 4160;;...............nordeuropäische Länder;
5;Ex 4170;;...............osteuropäische Länder;
5;Ex 4180;;...............Balkan-Länder;
5;Ex 4200;;...............außereuropäische Kontinente allgemein;
5;Ex 4205;;...............Asien allgemein;
5;Ex 4210;;...............Vorderasien;
5;Ex 4230;;...............Ostasien;
5;Ex 4250;;...............Afrika;
5;Ex 4260;4275;...............Amerika;
5;Ex 4290;;...............Australien und Südsee (Ozeanien);
3;Ex xxx;yyy;.........Sonstiges (Spielkarten, Briefmarken etc.);
4;Ex 5020;;............Technik;
4;Ex xxx;yyy;............Geschichte;
5;Ex 5105;;...............interkontinental;
5;Ex 5110;;...............Europa allgemein;
5;Ex 5120;5130;...............mitteleuropäische Länder;
5;Ex 5135;5150;...............westeuropäische Länder;
5;Ex 5155;;...............südeuropäische Länder;
5;Ex 5160;;...............nordeuropäische Länder;
5;Ex 5170;;...............osteuropäische Länder;
5;Ex 5180;;...............Balkan-Länder;
5;Ex 5200;;...............außereuropäische Kontinente allgemein;
5;Ex 5205;;...............Asien allgemein;
5;Ex 5210;;...............Vorderasien;
5;Ex 5230;;...............Ostasien;
5;Ex 5250;;...............Afrika;
5;Ex 5260;5275;...............Amerika;
5;Ex 5290;;...............Australien und Südsee (Ozeanien);
2;Rr ;;......Buchgestaltung und Buchillustration;
3;Rr xxx;yyy;.........Technik der Buchherstellung;
4;Rr 20;;............Allgemein;
4;Rr 40;;............Schreibgerät;
4;Rr 60;;............Druckgerät;
4;Rr 70;;............Druckverfahren;
4;Rr ;;............;moderne Reproduktionsverfahren = Rv 20 ff.
4;Rr 80;;............Bindetechnik;
4;Rr 90;;............Pergament, Papier etc.;
4;Rr xxx;yyy;............Papier-Wasserzeichen;
5;Rr 105;;...............interkontinental;
5;Rr 110;;...............Europa allgemein;
5;Rr 120;130;...............mitteleuropäische Länder;
5;Rr 135;150;...............westeuropäische Länder;
5;Rr 155;;...............südeuropäische Länder;
5;Rr 160;;...............nordeuropäische Länder;
5;Rr 170;;...............osteuropäische Länder;
5;Rr 180;;...............Balkan-Länder;
5;Rr 200;;...............außereuropäische Kontinente allgemein;
5;Rr 205;;...............Asien allgemein;
5;Rr 210;;...............Vorderasien;
5;Rr 230;;...............Ostasien;
5;Rr 250;;...............Afrika;
5;Rr 260;275;...............Amerika;
5;Rr 290;;...............Australien und Südsee (Ozeanien);
3;Rr xxx;yyy;.........Geschichte des Buches;
4;Rr ;;............;Buchdrucker-Geschichte = Zg 150 ff.
4;Rr xxx;yyy;............zeitlich durchgehend;
5;Rr 1005;;...............interkontinental;
5;Rr 1010;;...............Europa allgemein;
5;Rr 1020;1030;...............mitteleuropäische Länder;
5;Rr 1035;1050;...............westeuropäische Länder;
5;Rr 1055;;...............südeuropäische Länder;
5;Rr 1060;;...............nordeuropäische Länder;
5;Rr 1070;;...............osteuropäische Länder;
5;Rr 1080;;...............Balkan-Länder;
5;Rr 1100;;...............außereuropäische Kontinente allgemein;
5;Rr 1105;;...............Asien allgemein;
5;Rr 1110;;...............Vorderasien;
5;Rr 1130;;...............Ostasien;
5;Rr 1150;;...............Afrika;
5;Rr 1160;1175;...............Amerika;
5;Rr 1190;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............Mittelalter (bis Gutenberg);
5;Rr 1205;;...............interkontinental;
5;Rr 1210;;...............Europa allgemein;
5;Rr 1220;1230;...............mitteleuropäische Länder;
5;Rr 1235;1250;...............westeuropäische Länder;
5;Rr 1255;;...............südeuropäische Länder;
5;Rr 1260;;...............nordeuropäische Länder;
5;Rr 1270;;...............osteuropäische Länder;
5;Rr 1280;;...............Balkan-Länder;
5;Rr 1300;;...............außereuropäische Länder;
4;Rr xxx;yyy;............Neuzeit (seit Gutenberg);
5;Rr 1405;;...............interkontinental;
5;Rr 1410;;...............Europa allgemein;
5;Rr 1420;1430;...............mitteleuropäische Länder;
5;Rr 1435;1450;...............westeuropäische Länder;
5;Rr 1455;;...............südeuropäische Länder;
5;Rr 1460;;...............nordeuropäische Länder;
5;Rr 1470;;...............osteuropäische Länder;
5;Rr 1480;;...............Balkan-Länder;
5;Rr 1500;;...............außereuropäische Kontinente allgemein;
5;Rr 1505;;...............Asien allgemein;
5;Rr 1510;;...............Vorderasien;
5;Rr 1530;;...............Ostasien;
5;Rr 1550;;...............Afrika;
5;Rr 1560;1575;...............Amerika;
5;Rr 1590;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............19. und 20. Jahrhundert;
5;Rr 1605;;...............interkontinental;
5;Rr 1610;;...............Europa allgemein;
5;Rr 1620;1630;...............mitteleuropäische Länder;
5;Rr 1635;1650;...............westeuropäische Länder;
5;Rr 1655;;...............südeuropäische Länder;
5;Rr 1660;;...............nordeuropäische Länder;
5;Rr 1670;;...............osteuropäische Länder;
5;Rr 1680;;...............Balkan-Länder;
5;Rr 1700;;...............außereuropäische Kontinente allgemein;
5;Rr 1705;;...............Asien allgemein;
5;Rr 1710;;...............Vorderasien;
5;Rr 1730;;...............Ostasien;
5;Rr 1750;;...............Afrika;
5;Rr 1760;1775;...............Amerika;
5;Rr 1790;;...............Australien und Südsee (Ozeanien);
3;Rr xxx;yyy;.........Geschichte des Bucheinbandes;
4;Rr xxx;yyy;............zeitlich durchgehend;
5;Rr 2005;;...............interkontinental;
5;Rr 2010;;...............Europa allgemein;
5;Rr 2020;2030;...............mitteleuropäische Länder;
5;Rr 2035;2050;...............westeuropäische Länder;
5;Rr 2055;;...............südeuropäische Länder;
5;Rr 2060;;...............nordeuropäische Länder;
5;Rr 2070;;...............osteuropäische Länder;
5;Rr 2080;;...............Balkan-Länder;
5;Rr 2100;;...............außereuropäische Kontinente allgemein;
5;Rr 2105;;...............Asien allgemein;
5;Rr 2110;;...............Vorderasien;
5;Rr 2130;;...............Ostasien;
5;Rr 2150;;...............Afrika;
5;Rr 2160;2175;...............Amerika;
5;Rr 2190;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............Mittelalter (bis 1500);
5;Rr 2205;;...............interkontinental;
5;Rr 2210;;...............Europa allgemein;
5;Rr 2220;2230;...............mitteleuropäische Länder;
5;Rr 2235;2250;...............westeuropäische Länder;
5;Rr 2255;;...............südeuropäische Länder;
5;Rr 2260;;...............nordeuropäische Länder;
5;Rr 2270;;...............osteuropäische Länder;
5;Rr 2280;;...............Balkan-Länder;
5;Rr 2300;;...............außereuropäische Länder;
4;Rr xxx;yyy;............Neuzeit (1500 bis zur Gegenwart);
5;Rr 2405;;...............interkontinental;
5;Rr 2410;;...............Europa allgemein;
5;Rr 2420;2430;...............mitteleuropäische Länder;
5;Rr 2435;2450;...............westeuropäische Länder;
5;Rr 2455;;...............südeuropäische Länder;
5;Rr 2460;;...............nordeuropäische Länder;
5;Rr 2470;;...............osteuropäische Länder;
5;Rr 2480;;...............Balkan-Länder;
5;Rr 2500;;...............außereuropäische Kontinente allgemein;
5;Rr 2505;;...............Asien allgemein;
5;Rr 2510;;...............Vorderasien;
5;Rr 2530;;...............Ostasien;
5;Rr 2550;;...............Afrika;
5;Rr 2560;2575;...............Amerika;
5;Rr 2590;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............19. und 20. Jahrhundert;
5;Rr 2605;;...............interkontinental;
5;Rr 2610;;...............Europa allgemein;
5;Rr 2620;2630;...............mitteleuropäische Länder;
5;Rr 2635;2650;...............westeuropäische Länder;
5;Rr 2655;;...............südeuropäische Länder;
5;Rr 2660;;...............nordeuropäische Länder;
5;Rr 2670;;...............osteuropäische Länder;
5;Rr 2680;;...............Balkan-Länder;
5;Rr 2700;;...............außereuropäische Kontinente allgemein;
5;Rr 2705;;...............Asien allgemein;
5;Rr 2710;;...............Vorderasien;
5;Rr 2730;;...............Ostasien;
5;Rr 2750;;...............Afrika;
5;Rr 2760;2775;...............Amerika;
5;Rr 2790;;...............Australien und Südsee (Ozeanien);
3;Rr xxx;yyy;.........Geschichte der Druckschrift (Lettern-Typen);
4;Rr ;;............;Kalligraphierte Alphabete und Buchstaben-Ornamentik = J 300
4;Rr xxx;yyy;............zeitlich durchgehend;
5;Rr 3010;;...............Handbücher;
5;Rr 3050;;...............Einzelfragen und Bildbände;
4;Rr xxx;yyy;............15. und 16. Jahrhundert;
5;Rr 3100;;...............Musterbücher;
5;Rr 3150;;...............Sekundärliteratur;
4;Rr xxx;yyy;............17. und 18. Jahrhundert;
5;Rr 3300;;...............Musterbücher;
5;Rr 3350;;...............Sekundärliteratur;
4;Rr xxx;yyy;............19. und 20. Jahrhundert;
5;Rr 3500;;...............Musterbücher;
5;Rr 3550;;...............Sekundärliteratur;
3;Rr xxx;yyy;.........Geschichte der Buchillustration;
4;Rr xxx;yyy;............allgemein oder vermischte Sachgebiete, zeitlich durchgehend;
5;Rr 4005;;...............interkontinental;
5;Rr 4010;;...............Europa allgemein;
5;Rr 4020;4030;...............mitteleuropäische Länder;
5;Rr 4035;4050;...............westeuropäische Länder;
5;Rr 4055;;...............südeuropäische Länder;
5;Rr 4060;;...............nordeuropäische Länder;
5;Rr 4070;;...............osteuropäische Länder;
5;Rr 4080;;...............Balkan-Länder;
5;Rr 4100;;...............außereuropäische Kontinente allgemein;
5;Rr 4105;;...............Asien allgemein;
5;Rr 4110;;...............Vorderasien;
5;Rr 4130;;...............Ostasien;
5;Rr 4150;;...............Afrika;
5;Rr 4160;4175;...............Amerika;
5;Rr 4190;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............15. und 16. Jahrhundert;
5;Rr 4205;;...............interkontinental;
5;Rr 4210;;...............Europa allgemein;
5;Rr 4220;4230;...............mitteleuropäische Länder;
5;Rr 4235;4250;...............westeuropäische Länder;
5;Rr 4255;;...............südeuropäische Länder;
5;Rr 4260;;...............nordeuropäische Länder;
5;Rr 4270;;...............osteuropäische Länder;
5;Rr 4280;;...............Balkan-Länder;
5;Rr 4300;;...............außereuropäische Länder;
4;Rr xxx;yyy;............17. und 18. Jahrhundert;
5;Rr 4405;;...............interkontinental;
5;Rr 4410;;...............Europa allgemein;
5;Rr 4420;4430;...............mitteleuropäische Länder;
5;Rr 4435;4450;...............westeuropäische Länder;
5;Rr 4455;;...............südeuropäische Länder;
5;Rr 4460;;...............nordeuropäische Länder;
5;Rr 4470;;...............osteuropäische Länder;
5;Rr 4480;;...............Balkan-Länder;
5;Rr 4500;;...............außereuropäische Länder;
4;Rr xxx;yyy;............19. und 20. Jahrhunderts;
5;Rr 4605;;...............interkontinental;
5;Rr 4610;;...............Europa allgemein;
5;Rr 4620;4630;...............mitteleuropäische Länder;
5;Rr 4635;4650;...............westeuropäische Länder;
5;Rr 4655;;...............südeuropäische Länder;
5;Rr 4660;;...............nordeuropäische Länder;
5;Rr 4670;;...............osteuropäische Länder;
5;Rr 4680;;...............Balkan-Länder;
5;Rr 4700;;...............außereuropäische Kontinente allgemein;
5;Rr 4705;;...............Asien allgemein;
5;Rr 4710;;...............Vorderasien;
5;Rr 4730;;...............Ostasien;
5;Rr 4750;;...............Afrika;
5;Rr 4760;4775;...............Amerika;
5;Rr 4790;;...............Australien und Südsee (Ozeanien);
4;Rr xxx;yyy;............Sachgebiete der Buchillustration;
5;Rr 5000;5050;...............Bibeln und Teilausgaben der Bibel;
5;Rr 5200;5250;...............religiöse Literatur (theologische Traktate, Predigttexte, hagiographische Texte, Gebetbücher, Andachtsbücher und sonstige religiöse Erbauungsliteratur);
5;Rr 5400;5450;"...............geisteswissenschaftliche Literatur (Geographie ohne Reisebeschreibungen; Geschichte, Kulturgeschichte etc.)";
5;Rr 5800;5850;...............juristische Literatur;
5;Rr 6000;6050;...............medizinische Literatur;
5;Rr 6200;6250;...............naturwissenschaftliche Literatur (Zoologie, Botanik etc.);
5;Rr 6400;6450;...............technische Literatur (Maschinen, Geräte, Erfindungen etc.);
5;Rr 6600;6650;...............schöngeistige Literatur;
5;Rr 6800;6850;...............Märchen- und Kinderbücher;
5;Rr 8000;8050;...............Zeitschriften-Illustration;
2;Rv ;;......Moderne Reproduktionsverfahren (nach 1830);
3;Rv xxx;yyy;.........Reproduktionstechniken;
